transaction_id,date,merchant,category,amount,currency,status,department,cost_center,po_number,invoice_number,description,employee,approval_status
TXN-03766,2024-02-20,Xero,Accounting Software,400,USD,completed,Engineering,CC-001,,INV-101094,Xero - Accounting Software,EMP-1200,Pending
TXN-03767,2024-08-16,UPS,Shipping & Logistics,120,USD,delivered,HR,CC-003,PO-10340,INV-783851,UPS - Shipping & Logistics,EMP-1223,Approved
TXN-03768,2024-03-21,Xero,Accounting Software,400,USD,pending,Engineering,CC-002,PO-71678,INV-516461,Xero - Accounting Software,EMP-1106,Rejected
TXN-03769,2024-08-07,Amazon Business,Office Supplies,250,USD,delivered,Marketing,CC-004,PO-10894,INV-911714,Amazon Business - Office Supplies,EMP-1032,Approved
TXN-03770,2024-04-03,Google Ads,Marketing - Digital,500,USD,delivered,Engineering,CC-004,PO-64523,INV-750734,Google Ads - Marketing - Digital,EMP-1202,Pending
TXN-03771,2024-12-26,Chipotle,Meals & Entertainment,25,USD,completed,HR,CC-005,PO-40338,INV-843675,Chipotle - Meals & Entertainment,EMP-1156,Rejected
TXN-03772,2024-09-27,Microsoft Azure,Software - Cloud,800,USD,invoiced,Sales,CC-004,PO-20902,INV-580288,Microsoft Azure - Software - Cloud,EMP-1188,Rejected
TXN-03773,2024-04-02,Marriott Hotels,Travel - Lodging,800,USD,delivered,Sales,CC-001,PO-12390,INV-145372,Marriott Hotels - Travel - Lodging,EMP-1080,Rejected
TXN-03774,2024-09-26,Delta Airlines,Travel - Airfare,1400,USD,completed,Sales,CC-002,PO-89079,INV-330268,Delta Airlines - Travel - Airfare,EMP-1229,Rejected
TXN-03775,2024-04-03,Microsoft Azure,Software - Cloud,1500,USD,paid,Sales,CC-004,PO-35879,INV-845183,Microsoft Azure - Software - Cloud,EMP-1022,Pending
TXN-03776,2024-04-15,Office Depot,Office Supplies,350,USD,pending,Engineering,CC-005,,INV-469254,Office Depot - Office Supplies,EMP-1018,Rejected
TXN-03777,2025-01-22,Staples,Office Supplies,50,USD,completed,Marketing,CC-001,PO-54396,INV-399917,Staples - Office Supplies,EMP-1226,Pending
TXN-03778,2025-01-24,GitHub,Software - Development,500,USD,delivered,HR,CC-001,PO-58427,INV-813834,GitHub - Software - Development,EMP-1124,Pending
TXN-03779,2024-03-02,Starbucks,Meals & Entertainment,5,USD,paid,HR,CC-005,PO-49893,INV-435789,Starbucks - Meals & Entertainment,EMP-1016,Pending
TXN-03780,2024-08-19,LawDepot,Legal Services,500,USD,completed,HR,CC-001,PO-31929,INV-701073,LawDepot - Legal Services,EMP-1190,Approved
TXN-03781,2024-02-22,IKEA,Furniture - Fixed Asset,100,USD,paid,Engineering,CC-005,PO-39950,INV-133949,IKEA - Furniture - Fixed Asset,EMP-1093,Pending
TXN-03782,2024-09-12,Facebook Ads,Marketing - Digital,4000,USD,pending,Engineering,CC-005,PO-42478,INV-283604,Facebook Ads - Marketing - Digital,EMP-1216,Rejected
TXN-03783,2024-10-07,Time Warner,Utilities - Internet,180,USD,completed,Sales,CC-003,PO-35468,INV-843491,Time Warner - Utilities - Internet,EMP-1111,Pending
TXN-03784,2024-02-20,Verizon,Utilities - Telecom,350,USD,invoiced,Engineering,CC-001,PO-82465,INV-661138,Verizon - Utilities - Telecom,EMP-1051,Rejected
TXN-03785,2024-08-27,HubSpot,Marketing - Software,50,USD,delivered,Sales,CC-001,,INV-448851,HubSpot - Marketing - Software,EMP-1206,Pending
TXN-03786,2024-05-21,UberEats,Meals & Entertainment,45,USD,paid,Marketing,CC-001,PO-30473,INV-228083,UberEats - Meals & Entertainment,EMP-1224,Pending
TXN-03787,2024-04-22,LinkedIn Ads Inc,Marketing - Digital,2500,USD,completed,HR,CC-005,PO-79581,INV-805663,LinkedIn Ads Inc - Marketing - Digital,EMP-1199,Pending
TXN-03788,2025-02-22,Google Cloud Inc,Software - Cloud,1850,USD,pending,Marketing,CC-003,PO-14606,INV-925169,Google Cloud Inc - Software - Cloud,EMP-1211,Pending
TXN-03789,2025-02-26,Lenovo,Hardware - Equipment,2000,USD,paid,Operations,CC-001,PO-55767,INV-700838,Lenovo - Hardware - Equipment,EMP-1172,Pending
TXN-03790,2024-12-18,Slack,Software - SaaS,299,USD,delivered,HR,CC-005,PO-67894,INV-222275,Slack - Software - SaaS,EMP-1121,Approved
TXN-03791,2024-03-18,Delta Airlines,Travel - Airfare,1400,USD,invoiced,Engineering,CC-005,PO-34491,INV-869983,Delta Airlines - Travel - Airfare,EMP-1162,Rejected
TXN-03792,2024-05-23,UberEats,Meals & Entertainment,100,USD,pending,Marketing,CC-002,PO-57726,INV-545785,UberEats - Meals & Entertainment,EMP-1170,Rejected
TXN-03793,2024-05-05,GitHub,Software - Development,231,USD,completed,Sales,CC-002,PO-85874,INV-428234,GitHub - Software - Development,EMP-1172,Pending
TXN-03794,2024-12-19,Lyft,Travel - Ground,12,USD,completed,Sales,CC-005,PO-68791,INV-615834,Lyft - Travel - Ground,EMP-1143,Rejected
TXN-03795,2025-02-04,Slack,Software - SaaS,125,USD,pending,Operations,CC-002,PO-89970,INV-146703,Slack - Software - SaaS,EMP-1007,Pending
TXN-03796,2025-03-24,Amazon,Hardware - Equipment,99,USD,pending,Sales,CC-003,,INV-569753,Amazon - Hardware - Equipment,EMP-1158,Pending
TXN-03797,2024-01-12,Hilton Hotels,Travel - Lodging,220,USD,pending,Finance,CC-004,PO-41348,INV-653542,Hilton Hotels - Travel - Lodging,EMP-1085,Pending
TXN-03798,2024-02-02,Comcast,Utilities - Internet,200,USD,pending,Engineering,CC-002,PO-61835,INV-894633,Comcast - Utilities - Internet,EMP-1028,Pending
TXN-03799,2024-10-25,Office Depot Inc,Office Supplies,200,USD,paid,Operations,CC-003,PO-82100,INV-917398,Office Depot Inc - Office Supplies,EMP-1002,Approved
TXN-03800,2024-03-22,AT&T,Utilities - Telecom,150,USD,paid,Finance,CC-005,PO-25907,INV-944056,AT&T - Utilities - Telecom,EMP-1016,Pending
TXN-03801,2024-10-22,UPS,Shipping & Logistics,50,USD,delivered,Engineering,CC-005,PO-15492,INV-313263,UPS - Shipping & Logistics,EMP-1088,Pending
TXN-03802,2024-11-25,IKEA,Furniture - Fixed Asset,1200,USD,paid,Operations,CC-004,PO-65935,INV-542831,IKEA - Furniture - Fixed Asset,EMP-1244,Rejected
TXN-03803,2025-03-09,McKinsey,Professional Services,30000,USD,invoiced,Operations,CC-005,PO-56290,INV-233013,McKinsey - Professional Services,EMP-1223,Approved
TXN-03804,2025-03-16,McKinsey,Professional Services,60000,USD,completed,Marketing,CC-003,PO-95257,INV-121925,McKinsey - Professional Services,EMP-1245,Approved
TXN-03805,2024-06-10,UPS,Shipping & Logistics,25,USD,paid,Engineering,CC-003,PO-65769,INV-119726,UPS - Shipping & Logistics,EMP-1108,Approved
TXN-03806,2024-05-16,Airbnb,Travel - Lodging,600,USD,paid,Finance,CC-003,PO-59817,INV-192846,Airbnb - Travel - Lodging,EMP-1127,Pending
TXN-03807,2024-01-21,Steelcase,Furniture - Fixed Asset,2500,USD,paid,HR,CC-002,PO-17660,INV-362069,Steelcase - Furniture - Fixed Asset,EMP-1075,Approved
TXN-03808,2025-02-16,McKinsey,Professional Services,60000,USD,paid,Marketing,CC-004,PO-44336,INV-239905,McKinsey - Professional Services,EMP-1054,Rejected
TXN-03809,2025-03-24,Deloitte,Professional Services,10000,USD,paid,HR,CC-002,PO-71182,INV-119914,Deloitte - Professional Services,EMP-1215,Rejected
TXN-03810,2024-08-13,Google Cloud,Software - Cloud,950,USD,paid,Engineering,CC-001,PO-59666,INV-415760,Google Cloud - Software - Cloud,EMP-1040,Rejected
TXN-03811,2025-02-27,Chipotle,Meals & Entertainment,20,USD,completed,Operations,CC-003,PO-56416,INV-337826,Chipotle - Meals & Entertainment,EMP-1219,Approved
TXN-03812,2024-10-17,DoorDash,Meals & Entertainment,25,USD,completed,Engineering,CC-001,PO-32750,INV-526218,DoorDash - Meals & Entertainment,EMP-1011,Pending
TXN-03813,2024-06-03,United Airlines,Travel - Airfare,2500,USD,invoiced,Marketing,CC-004,,INV-368262,United Airlines - Travel - Airfare,EMP-1202,Approved
TXN-03814,2024-08-31,Southwest Airlines,Travel - Airfare,150,USD,delivered,HR,CC-001,,INV-878058,Southwest Airlines - Travel - Airfare,EMP-1172,Approved
TXN-03815,2025-02-08,Microsoft Azure,Software - Cloud,300,USD,invoiced,Operations,CC-005,,INV-157292,Microsoft Azure - Software - Cloud,EMP-1090,Pending
TXN-03816,2024-03-03,Stripe,Software - Payments,100,USD,paid,HR,CC-004,,INV-355053,Stripe - Software - Payments,EMP-1126,Approved
TXN-03817,2024-12-22,Herman Miller,Furniture - Fixed Asset,1500,USD,pending,Marketing,CC-002,PO-97182,INV-103321,Herman Miller - Furniture - Fixed Asset,EMP-1182,Rejected
TXN-03818,2024-10-11,Amazon,Hardware - Equipment,1200,USD,paid,Finance,CC-001,PO-83706,INV-391476,Amazon - Hardware - Equipment,EMP-1044,Rejected
TXN-03819,2025-03-05,Amazon,Hardware - Equipment,1200,USD,pending,Operations,CC-003,PO-90769,INV-892766,Amazon - Hardware - Equipment,EMP-1190,Rejected
TXN-03820,2024-09-26,Datadog,Software - Monitoring,1500,USD,delivered,HR,CC-004,PO-81113,INV-585530,Datadog - Software - Monitoring,EMP-1135,Rejected
TXN-03821,2025-01-19,AT&T,Utilities - Telecom,300,USD,pending,Finance,CC-003,PO-86688,INV-540238,AT&T - Utilities - Telecom,EMP-1123,Approved
TXN-03822,2024-12-09,PwC,Professional Services,40000,USD,invoiced,Finance,CC-002,PO-55214,INV-263077,PwC - Professional Services,EMP-1013,Rejected
TXN-03823,2025-01-06,Microsoft Azure,Software - Cloud,3000,USD,invoiced,HR,CC-004,PO-29294,INV-219079,Microsoft Azure - Software - Cloud,EMP-1197,Approved
TXN-03824,2025-02-06,Lyft,Travel - Ground,60,USD,pending,Operations,CC-002,PO-32992,INV-605118,Lyft - Travel - Ground,EMP-1070,Rejected
TXN-03825,2024-11-24,Google Cloud,Software - Cloud,400,USD,pending,Sales,CC-003,PO-85141,INV-491592,Google Cloud - Software - Cloud,EMP-1075,Pending
TXN-03826,2024-03-06,Dell,Hardware - Equipment,2500,USD,completed,Marketing,CC-004,,INV-639142,Dell - Hardware - Equipment,EMP-1174,Pending
TXN-03827,2024-12-31,Uber,Travel - Ground,25,USD,invoiced,Marketing,CC-003,PO-78873,INV-837074,Uber - Travel - Ground,EMP-1235,Rejected
TXN-03828,2024-09-18,Google Cloud,Software - Cloud,950,USD,pending,Operations,CC-003,PO-21655,INV-345039,Google Cloud - Software - Cloud,EMP-1052,Pending
TXN-03829,2025-01-22,United Airlines Inc,Travel - Airfare,850,USD,delivered,Operations,CC-001,PO-71299,INV-519724,United Airlines Inc - Travel - Airfare,EMP-1127,Pending
TXN-03830,2025-03-26,Uber,Travel - Ground,120,USD,paid,Marketing,CC-003,PO-90996,INV-573339,Uber - Travel - Ground,EMP-1088,Rejected
TXN-03831,2024-04-13,LinkedIn Ads Inc,Marketing - Digital,2500,USD,paid,Operations,CC-004,PO-11091,INV-462055,LinkedIn Ads Inc - Marketing - Digital,EMP-1226,Pending
TXN-03832,2024-07-03,Google Ads Inc,Marketing - Digital,500,USD,pending,Engineering,CC-003,PO-47884,INV-850837,Google Ads Inc - Marketing - Digital,EMP-1224,Pending
TXN-03833,2024-08-21,GitHub,Software - Development,231,USD,completed,Operations,CC-001,PO-82250,INV-939247,GitHub - Software - Development,EMP-1190,Pending
TXN-03834,2024-02-15,Restaurants.com,Meals & Entertainment,40,USD,delivered,HR,CC-004,PO-17098,INV-125162,Restaurants.com - Meals & Entertainment,EMP-1019,Rejected
TXN-03835,2024-09-03,Comcast,Utilities - Internet,200,USD,invoiced,Sales,CC-002,PO-43156,INV-520580,Comcast - Utilities - Internet,EMP-1079,Pending
TXN-03836,2024-11-27,Steelcase,Furniture - Fixed Asset,1000,USD,invoiced,Finance,CC-005,PO-96057,INV-263448,Steelcase - Furniture - Fixed Asset,EMP-1177,Approved
TXN-03837,2024-10-10,Salesforce,Software - SaaS,1200,USD,invoiced,Engineering,CC-003,PO-61139,INV-134182,Salesforce - Software - SaaS,EMP-1131,Rejected
TXN-03838,2025-03-09,Marriott Hotels,Travel - Lodging,450,USD,pending,Operations,CC-005,PO-93361,INV-577709,Marriott Hotels - Travel - Lodging,EMP-1014,Approved
TXN-03839,2024-01-17,Stripe,Software - Payments,100,USD,invoiced,Engineering,CC-005,PO-95440,INV-682096,Stripe - Software - Payments,EMP-1084,Rejected
TXN-03840,2024-05-01,Chipotle,Meals & Entertainment,20,USD,paid,Marketing,CC-005,PO-61945,INV-921038,Chipotle - Meals & Entertainment,EMP-1208,Pending
TXN-03841,2025-03-19,Marriott Hotels,Travel - Lodging,150,USD,completed,Marketing,CC-003,PO-98031,INV-171590,Marriott Hotels - Travel - Lodging,EMP-1015,Approved
TXN-03842,2024-04-22,Uber,Travel - Ground,25,USD,pending,Marketing,CC-004,PO-31910,INV-674897,Uber - Travel - Ground,EMP-1056,Rejected
TXN-03843,2024-03-30,Dell,Hardware - Equipment,1200,USD,pending,HR,CC-002,PO-71560,INV-221390,Dell - Hardware - Equipment,EMP-1038,Rejected
TXN-03844,2024-05-29,Lyft,Travel - Ground,12,USD,pending,Marketing,CC-005,PO-38103,INV-783396,Lyft - Travel - Ground,EMP-1002,Approved
TXN-03845,2024-12-20,Datadog,Software - Monitoring,3000,USD,completed,Engineering,CC-002,PO-12534,INV-314189,Datadog - Software - Monitoring,EMP-1213,Approved
TXN-03846,2024-02-08,LawDepot,Legal Services,2500,USD,pending,Marketing,CC-004,PO-29183,INV-293926,LawDepot - Legal Services,EMP-1195,Pending
TXN-03847,2024-10-26,IKEA,Furniture - Fixed Asset,100,USD,paid,Sales,CC-004,PO-66675,INV-871255,IKEA - Furniture - Fixed Asset,EMP-1068,Approved
TXN-03848,2024-01-17,LawDepot,Legal Services,2500,USD,delivered,HR,CC-003,PO-41250,INV-438710,LawDepot - Legal Services,EMP-1099,Rejected
TXN-03849,2024-03-26,Apple,Hardware - Equipment,1200,USD,pending,Engineering,CC-002,PO-68053,INV-906139,Apple - Hardware - Equipment,EMP-1178,Approved
TXN-03850,2024-01-24,Grubhub,Meals & Entertainment,50,USD,pending,Operations,CC-004,PO-54855,INV-102247,Grubhub - Meals & Entertainment,EMP-1145,Pending
TXN-03851,2025-02-09,Apple,Hardware - Equipment,799,USD,pending,Finance,CC-002,PO-74651,INV-320840,Apple - Hardware - Equipment,EMP-1163,Pending
TXN-03852,2024-10-09,Time Warner,Utilities - Internet,180,USD,completed,HR,CC-001,PO-65243,INV-257136,Time Warner - Utilities - Internet,EMP-1067,Approved
TXN-03853,2025-02-17,AWS,Software - Cloud,10000,USD,pending,Operations,CC-005,PO-51918,INV-955018,AWS - Software - Cloud,EMP-1064,Approved
TXN-03854,2024-02-17,Deloitte,Professional Services,50000,USD,delivered,Engineering,CC-001,PO-41619,INV-819547,Deloitte - Professional Services,EMP-1070,Approved
TXN-03855,2024-10-07,Apple Inc,Hardware - Equipment,1999,USD,completed,Finance,CC-001,,INV-317068,Apple Inc - Hardware - Equipment,EMP-1170,Rejected
TXN-03856,2025-01-03,American Airlines,Travel - Airfare,300,USD,invoiced,Operations,CC-005,PO-30637,INV-784600,American Airlines - Travel - Airfare,EMP-1026,Approved
TXN-03857,2024-04-01,Chipotle,Meals & Entertainment,15,USD,invoiced,Finance,CC-005,PO-26110,INV-939740,Chipotle - Meals & Entertainment,EMP-1090,Rejected
TXN-03858,2024-04-13,Datadog,Software - Monitoring,400,USD,invoiced,Engineering,CC-003,PO-33375,INV-227051,Datadog - Software - Monitoring,EMP-1159,Rejected
TXN-03859,2024-07-04,Microsoft Azure,Software - Cloud,3000,USD,invoiced,Sales,CC-001,PO-71602,INV-916794,Microsoft Azure - Software - Cloud,EMP-1085,Approved
TXN-03860,2024-09-07,Airbnb,Travel - Lodging,300,USD,invoiced,Sales,CC-005,PO-60180,INV-757692,Airbnb - Travel - Lodging,EMP-1239,Rejected
TXN-03861,2024-07-01,IKEA,Furniture - Fixed Asset,600,USD,invoiced,Sales,CC-001,PO-35142,INV-711755,IKEA - Furniture - Fixed Asset,EMP-1183,Pending
TXN-03862,2024-09-29,Comcast,Utilities - Internet,120,USD,delivered,Sales,CC-004,PO-14902,INV-582587,Comcast - Utilities - Internet,EMP-1232,Approved
TXN-03863,2024-01-21,GitHub,Software - Development,231,USD,pending,Sales,CC-003,PO-88901,INV-673412,GitHub - Software - Development,EMP-1170,Pending
TXN-03864,2025-03-05,Best Buy,Hardware - Equipment,500,USD,delivered,HR,CC-004,PO-62936,INV-593928,Best Buy - Hardware - Equipment,EMP-1066,Rejected
TXN-03865,2024-07-08,Marriott Hotels,Travel - Lodging,150,USD,pending,Sales,CC-005,PO-92470,INV-554347,Marriott Hotels - Travel - Lodging,EMP-1069,Pending
TXN-03866,2024-10-06,Accenture,Professional Services,3000,USD,completed,Finance,CC-002,PO-35571,INV-849367,Accenture - Professional Services,EMP-1120,Pending
TXN-03867,2024-02-04,Accenture,Professional Services,3000,USD,paid,Sales,CC-004,PO-42004,INV-789621,Accenture - Professional Services,EMP-1030,Rejected
TXN-03868,2024-08-30,Herman Miller,Furniture - Fixed Asset,1200,USD,paid,Operations,CC-005,,INV-939642,Herman Miller - Furniture - Fixed Asset,EMP-1003,Rejected
TXN-03869,2024-12-14,LinkedIn Ads,Marketing - Digital,5000,USD,pending,HR,CC-002,PO-57472,INV-158475,LinkedIn Ads - Marketing - Digital,EMP-1216,Rejected
TXN-03870,2024-12-26,GitHub,Software - Development,21,USD,pending,Sales,CC-001,PO-55775,INV-578990,GitHub - Software - Development,EMP-1175,Pending
TXN-03871,2024-11-16,Accenture,Professional Services,3000,USD,delivered,Engineering,CC-001,PO-34534,INV-569981,Accenture - Professional Services,EMP-1243,Rejected
TXN-03872,2024-12-18,FedEx,Shipping & Logistics,300,USD,delivered,Engineering,CC-003,PO-13294,INV-372596,FedEx - Shipping & Logistics,EMP-1063,Approved
TXN-03873,2024-03-18,Deloitte,Professional Services,25000,USD,paid,HR,CC-001,PO-37552,INV-709299,Deloitte - Professional Services,EMP-1130,Rejected
TXN-03874,2024-09-06,LinkedIn Ads,Marketing - Digital,1000,USD,invoiced,Sales,CC-003,PO-88753,INV-292106,LinkedIn Ads - Marketing - Digital,EMP-1243,Approved
TXN-03875,2024-02-12,Grubhub Inc,Meals & Entertainment,100,USD,invoiced,HR,CC-001,PO-33944,INV-857008,Grubhub Inc - Meals & Entertainment,EMP-1249,Rejected
TXN-03876,2024-10-01,Google Cloud,Software - Cloud,1850,USD,invoiced,Sales,CC-005,,INV-437353,Google Cloud - Software - Cloud,EMP-1130,Rejected
TXN-03877,2024-07-17,Starbucks,Meals & Entertainment,7,USD,paid,Engineering,CC-005,PO-18782,INV-343509,Starbucks - Meals & Entertainment,EMP-1220,Rejected
TXN-03878,2024-07-05,Delta Airlines,Travel - Airfare,900,USD,pending,Marketing,CC-004,PO-87098,INV-911259,Delta Airlines - Travel - Airfare,EMP-1235,Approved
TXN-03879,2024-01-01,Lenovo,Hardware - Equipment,2000,USD,completed,HR,CC-005,PO-78262,INV-757279,Lenovo - Hardware - Equipment,EMP-1111,Pending
TXN-03880,2025-03-15,American Airlines,Travel - Airfare,300,USD,delivered,HR,CC-003,PO-80626,INV-630453,American Airlines - Travel - Airfare,EMP-1054,Approved
TXN-03881,2024-09-12,Slack,Software - SaaS,99,USD,invoiced,Marketing,CC-001,PO-43297,INV-406001,Slack - Software - SaaS,EMP-1133,Pending
TXN-03882,2025-02-22,FedEx,Shipping & Logistics,300,USD,pending,Engineering,CC-002,PO-70276,INV-936662,FedEx - Shipping & Logistics,EMP-1145,Approved
TXN-03883,2024-11-21,Amazon,Hardware - Equipment,2499,USD,completed,Sales,CC-002,PO-38627,INV-118163,Amazon - Hardware - Equipment,EMP-1067,Pending
TXN-03884,2024-05-27,Starbucks Inc,Meals & Entertainment,15,USD,invoiced,Operations,CC-005,PO-37281,INV-685002,Starbucks Inc - Meals & Entertainment,EMP-1014,Pending
TXN-03885,2025-02-17,Marriott Hotels,Travel - Lodging,250,USD,completed,Marketing,CC-002,PO-97722,INV-388962,Marriott Hotels - Travel - Lodging,EMP-1154,Approved
TXN-03886,2024-06-20,Office Depot Inc,Office Supplies,200,USD,invoiced,Engineering,CC-003,PO-52134,INV-936633,Office Depot Inc - Office Supplies,EMP-1017,Rejected
TXN-03887,2024-12-10,Slack,Software - SaaS,299,USD,completed,Sales,CC-002,PO-22718,INV-738592,Slack - Software - SaaS,EMP-1121,Approved
TXN-03888,2025-02-28,Zoom,Software - SaaS,299,USD,paid,Engineering,CC-005,PO-64739,INV-721526,Zoom - Software - SaaS,EMP-1204,Rejected
TXN-03889,2025-01-30,Uber,Travel - Ground,65,USD,pending,Operations,CC-001,PO-94296,INV-823555,Uber - Travel - Ground,EMP-1201,Approved
TXN-03890,2024-04-21,Stripe,Software - Payments,100,USD,invoiced,HR,CC-003,PO-45552,INV-183135,Stripe - Software - Payments,EMP-1036,Approved
TXN-03891,2024-04-17,Zoom,Software - SaaS,200,USD,pending,Finance,CC-001,PO-94447,INV-582288,Zoom - Software - SaaS,EMP-1198,Rejected
TXN-03892,2024-04-28,FedEx Inc,Shipping & Logistics,45,USD,delivered,Engineering,CC-002,PO-38452,INV-789059,FedEx Inc - Shipping & Logistics,EMP-1080,Approved
TXN-03893,2025-01-10,Zoom,Software - SaaS,599,USD,pending,Finance,CC-001,PO-82605,INV-269729,Zoom - Software - SaaS,EMP-1137,Pending
TXN-03894,2025-02-02,Comcast,Utilities - Internet,200,USD,delivered,Engineering,CC-001,PO-10445,INV-932156,Comcast - Utilities - Internet,EMP-1188,Rejected
TXN-03895,2024-04-18,Amazon,Hardware - Equipment,1200,USD,paid,Sales,CC-001,PO-34066,INV-732595,Amazon - Hardware - Equipment,EMP-1031,Rejected
TXN-03896,2024-12-10,Office Depot,Office Supplies,75,USD,delivered,Operations,CC-005,PO-70708,INV-687972,Office Depot - Office Supplies,EMP-1224,Pending
TXN-03897,2024-09-16,Lenovo,Hardware - Equipment,1000,USD,invoiced,Marketing,CC-002,PO-40215,INV-542930,Lenovo - Hardware - Equipment,EMP-1189,Approved
TXN-03898,2024-07-31,Uber,Travel - Ground,65,USD,invoiced,Finance,CC-003,PO-51420,INV-765179,Uber - Travel - Ground,EMP-1009,Approved
TXN-03899,2024-02-28,Lenovo,Hardware - Equipment,2000,USD,pending,Finance,CC-001,PO-36310,INV-653746,Lenovo - Hardware - Equipment,EMP-1062,Pending
TXN-03900,2025-03-08,Steelcase,Furniture - Fixed Asset,600,USD,invoiced,Marketing,CC-004,PO-27928,INV-433834,Steelcase - Furniture - Fixed Asset,EMP-1157,Pending
